"","trial","N.pop","skew","lb.tdist","ub.tdist","cover.tdist","width.tdist","lb.bca.exp","ub.bca.exp","cover.bca.exp","width.bca.exp","median.posterior.mu","lb.bayes.sdprior20","ub.bayes.sdprior20","width.bayes.sdprior20","cover.bayes.sdprior20","median.posterior.sig","median.posterior.gam"
"67",67,10,-0.9,43.2740130866692,74.4510296091041,1,31.1770165224349,37.9532474333988,71.1309424581941,1,33.1776950247953,61.3047564728447,47.3672944151201,71.9145822942013,24.5472878790813,1,19.7439182772629,-0.504335908412402
"68",68,10,-0.9,63.8151830987337,75.1921760889067,1,11.376992990173,64.1959933286249,76.091384797827,1,11.8953914692021,70.0853098264005,63.8564724824567,75.366438548318,11.5099660658613,1,9.03228507427088,0.151950856253644
"69",69,10,-0.9,57.5928176200946,77.2523927193759,1,19.6595750992813,55.9302493772719,76.6315049450903,1,20.7012555678184,68.6357173350552,60.7277286458708,75.6103721034026,14.8826434575318,1,11.8753317065692,-0.469006107656367
"70",70,10,-0.9,69.7403449655443,79.8011393210737,0,10.0607943555294,70.1435268420572,80.1125115057102,0,9.968984663653,75.0745234729542,70.6444982961547,79.270188334955,8.62569003880031,0,7.32915896974841,0.0536384725516126
"71",71,10,-0.9,67.0018758631581,80.7748662308048,1,13.7729903676467,66.0030473400862,80.3370199696776,1,14.3339726295914,75.1112660982208,65.7003317613201,84.2557318735503,18.5554001122302,1,13.4694106301085,0.235760340697916
"72",72,10,-0.9,61.5189415530801,83.6331990523276,1,22.1142574992475,57.5866988055323,81.1475897520807,1,23.5608909465484,73.6370142547446,65.2033224498255,81.3011731590434,16.0978507092179,1,13.3426487333521,-0.715931352625016
"73",73,10,-0.9,46.5206846193998,70.5443702404456,1,24.0236856210459,46.423879013127,70.5746569031093,1,24.1507778899823,58.1328152375876,46.7656293992022,70.2929602820383,23.5273308828361,1,20.4805974009419,0.267404281880202
"74",74,10,-0.9,60.488296441653,77.768290342475,1,17.279993900822,61.2822089748487,77.9277539185969,1,16.6455449437483,70.2347623870106,61.6119135777711,81.0594192160473,19.4475056382763,1,16.1953398939179,0.253167919631722
"75",75,10,-0.9,56.4352421831168,76.2253651680454,1,19.7901229849286,46.9494769707195,72.4870365619318,1,25.5375595912123,66.417083017837,57.7884201048417,72.7791204399576,14.9907003351159,1,11.5616039560215,-0.747897082451318
"76",76,10,-0.9,58.2987034786472,73.7638557623676,1,15.4651522837204,57.7957025505671,73.4496209623024,1,15.6539184117353,66.5647608976421,59.5975865253045,73.1850910701103,13.5875045448058,1,10.3258734250747,-0.228685052004538
"77",77,10,-0.9,60.3815354615024,73.9796063912556,1,13.5980709297531,60.2827978703636,73.5071075208932,1,13.2243096505296,67.351855625359,61.2843113723999,73.0995385308782,11.8152271584783,1,9.39494882395864,-0.218790164854509
"78",78,10,-0.9,65.8198926280761,78.0110365013278,1,12.1911438732517,65.9901209033617,77.4753740023012,1,11.4852530989395,71.5822799898719,66.8272359650441,77.2993009957354,10.4720650306914,1,8.51831481701548,0.285810240934298
"79",79,10,-0.9,66.7728314970581,76.4236610579621,1,9.65082956090396,66.880909587477,76.4843203186644,1,9.60341073118744,71.9107236904125,65.6825187456534,78.1565204974787,12.4740017518253,1,8.54108675509968,0.0381039484566451
