,trial,N.pop,skew,lb.tdist,ub.tdist,cover.tdist,width.tdist,lb.bca.exp,ub.bca.exp,cover.bca.exp,width.bca.exp,lb.bayes.sdprior5,ub.bayes.sdprior5,cover.bayes.sdprior5,width.bayes.sdprior5,lb.bayes.sdprior10,ub.bayes.sdprior10,cover.bayes.sdprior10,width.bayes.sdprior10,lb.bayes.sdprior15,ub.bayes.sdprior15,cover.bayes.sdprior15,width.bayes.sdprior15,lb.bayes.sdprior20,ub.bayes.sdprior20,cover.bayes.sdprior20,width.bayes.sdprior20,lb.bayes.sdprior25,ub.bayes.sdprior25,cover.bayes.sdprior25,width.bayes.sdprior25,lb.bayes.sdprior30,ub.bayes.sdprior30,cover.bayes.sdprior30,width.bayes.sdprior30,muprior
1,1,10,-0.9,66.22983294,77.85730733,1,11.62747439,65.14417137,77.27256823,1,12.12839687,67.43379487,73.9537756,1,6.519980731,67.54470434,74.97476912,1,7.430064778,66.8146596,75.77790288,1,8.963243277,67.16128642,75.52387705,1,8.362590636,67.26379634,76.17994967,1,8.916153334,66.99290468,76.46223451,1,9.469329823,70
2,2,10,-0.9,42.59092784,72.91710488,1,30.32617704,39.24710482,69.52137976,1,30.27427494,65.42203782,74.25925626,1,8.83721844,63.11727374,74.8110933,1,11.69381955,63.64099676,77.38223586,1,13.7412391,60.00419783,79.31826349,1,19.31406566,57.54858879,76.99608611,1,19.44749732,60.46469291,78.82489867,1,18.36020576,70
3,3,10,-0.9,60.88407662,74.445271,1,13.56119439,60.70711402,73.77230975,1,13.06519572,65.65161032,74.67578324,1,9.024172921,64.55208451,76.0945329,1,11.54244839,63.56926092,77.52305694,1,13.95379602,61.95876635,77.53006193,1,15.57129559,64.1297401,80.25526428,1,16.12552419,61.35521643,80.27729862,1,18.92208219,70
4,4,10,-0.9,60.22543357,77.0190602,1,16.79362664,58.60707153,76.18626497,1,17.57919344,65.69878757,73.34678046,1,7.647992894,64.47913197,74.15728226,1,9.678150291,63.74719104,75.35467199,1,11.60748095,64.52870427,75.64534244,1,11.11663817,63.75185569,74.95273209,1,11.2008764,63.29606088,75.32853495,1,12.03247408,70
5,5,10,-0.9,56.12301258,69.40012405,1,13.27711147,56.47430434,69.40178408,1,12.92747974,63.71604527,70.71058181,1,6.99453654,61.69295197,70.0895282,1,8.396576224,60.24244534,70.11209627,1,9.869650934,59.79437418,69.27789582,1,9.483521646,59.48909838,69.27356575,1,9.784467366,59.2522615,69.10028614,1,9.848024637,70
6,6,10,-0.9,60.28513364,77.25631564,1,16.971182,58.89519333,75.4795033,1,16.58430997,65.98206382,73.50903406,1,7.526970241,64.78064119,74.61555797,1,9.834916779,64.7035253,74.31980625,1,9.616280952,64.29313386,74.68077436,1,10.3876405,63.54484124,74.96306246,1,11.41822121,62.10335075,74.65361333,1,12.55026258,70
7,7,10,-0.9,55.08762765,76.39547248,1,21.30784484,52.87206991,74.95570558,1,22.08363566,65.46895904,73.74391091,1,8.274951875,64.22316178,74.49052697,1,10.26736519,62.51676002,74.39696872,1,11.8802087,62.50666859,75.68486552,1,13.17819693,60.25345637,74.60157255,1,14.34811618,60.92121694,74.2699337,1,13.34871676,70
8,8,10,-0.9,62.06184415,72.8552741,1,10.79342995,61.52065311,72.24717613,1,10.72652302,65.89714726,71.96677821,1,6.069630945,64.67667454,72.16563337,1,7.488958833,64.01643529,71.93410342,1,7.917668132,63.67857289,72.11841154,1,8.439838646,63.35739006,72.38307722,1,9.025687156,63.39517262,72.0909363,1,8.695763676,70
9,9,10,-0.9,58.93514431,73.0438688,1,14.10872449,58.80409472,73.28014834,1,14.47605362,64.76490678,72.39386573,1,7.628958951,63.9236152,72.77325423,1,8.849639028,62.4002165,72.32363178,1,9.923415283,62.2042539,73.81511988,1,11.61086598,61.8001469,73.31006007,1,11.50991317,60.53567181,73.88634716,1,13.35067536,70
10,10,10,-0.9,61.613184,72.98744975,1,11.37426575,61.34902349,72.54435684,1,11.19533335,65.57175938,72.19620874,1,6.624449365,64.32757091,72.74882043,1,8.421249521,63.6122302,71.77254909,1,8.160318885,63.9243488,72.70281567,1,8.778466863,62.94405921,72.99959088,1,10.05553167,63.16465529,72.12210224,1,8.95744695,70
11,11,10,-0.9,59.06908157,76.89998661,1,17.83090505,58.30050559,75.89314751,1,17.59264192,66.47296972,73.46590365,1,6.992933933,64.32933852,74.05993019,1,9.730591663,63.49429321,75.34349983,1,11.84920662,61.83319827,74.57260648,1,12.73940822,62.45482617,76.11313452,1,13.65830834,62.8518193,75.20419747,1,12.35237817,70
12,12,10,-0.9,66.62389216,76.65936748,1,10.03547532,66.93622238,77.35506506,1,10.41884268,67.35621199,74.12803083,1,6.771818844,66.95302953,74.74429086,1,7.791261329,67.35411986,74.8565075,1,7.502387643,66.95248582,75.52822905,1,8.575743232,67.19626344,76.00620576,1,8.80994232,66.86713694,76.1383287,1,9.271191758,70
13,13,10,-0.9,60.23667742,74.07607213,1,13.83939471,61.10215782,73.81749382,1,12.715336,65.47971175,73.08435064,1,7.604638887,63.73981086,73.74864679,1,10.00883593,64.05348764,73.37185083,1,9.318363196,63.1213781,73.20450631,1,10.0831282,62.63165053,73.8634382,1,11.23178767,62.51167019,73.40528604,1,10.89361585,70
14,14,10,-0.9,57.26012276,75.94993227,1,18.68980951,58.38508197,76.94576874,1,18.56068678,65.79408496,73.2439912,1,7.449906241,63.82819067,73.80365513,1,9.975464458,63.65100193,75.05714633,1,11.4061444,61.7718892,75.00472027,1,13.23283106,62.13436477,74.99381045,1,12.85944568,62.5939852,74.3396006,1,11.7456154,70
15,15,10,-0.9,61.73752244,77.22126537,1,15.48374293,60.74222012,76.62118149,1,15.87896137,65.42847162,73.44980346,1,8.021331835,64.74735484,74.52078661,1,9.773431775,64.40074246,74.77550907,1,10.37476661,63.43641297,74.84071877,1,11.4043058,63.86398152,75.72245714,1,11.85847562,63.75138372,75.96579609,1,12.21441237,70
16,16,10,-0.9,67.48588786,77.81889674,1,10.33300889,67.26261341,77.77820461,1,10.5155912,67.87170908,74.72472812,1,6.853019047,67.4413286,75.01775004,1,7.576421448,67.45664882,76.39850412,1,8.9418553,67.3299079,76.65424783,1,9.324339931,67.71741365,76.44504958,1,8.727635928,67.57698752,76.79025524,1,9.213267723,70
17,17,10,-0.9,62.60641048,75.01478242,1,12.40837194,62.66887891,74.7917692,1,12.12289029,65.98798151,73.05842701,1,7.070445503,65.30105286,74.31943169,1,9.018378826,63.91786337,74.70887499,1,10.79101162,64.08821742,74.76154867,1,10.67333125,63.0081,75.16325391,1,12.15515391,62.62451524,74.52368442,1,11.89916918,70
18,18,10,-0.9,49.14475331,70.09639028,1,20.95163697,46.91729741,68.18095701,1,21.26365961,65.75973723,73.97339105,1,8.213653816,63.45071851,75.51799135,1,12.06727284,61.84380856,77.20601393,1,15.36220537,62.78498438,77.35715684,1,14.57217246,63.53130759,79.74954607,1,16.21823848,60.87763442,78.38416701,1,17.50653259,70
19,19,10,-0.9,54.75855334,77.82566082,1,23.06710748,49.80284093,75.32116869,1,25.51832775,65.64648028,72.88295037,1,7.236470092,63.64278415,74.42521199,1,10.78242784,63.06559803,73.85415621,1,10.78855818,62.18491531,75.18619763,1,13.00128233,61.31121887,74.97957077,1,13.6683519,60.2091632,75.93466831,1,15.72550511,70
20,20,10,-0.9,54.32536706,69.19761597,1,14.87224891,53.26528345,68.19617481,1,14.93089136,63.58283468,70.80278098,1,7.219946299,61.03806297,70.51713146,1,9.479068493,60.15137913,69.75782024,1,9.606441112,59.35720075,70.40400657,1,11.04680582,58.82662027,70.18329396,1,11.35667369,57.32737373,68.39189598,1,11.06452226,70
21,21,10,-0.9,69.75651755,83.17243878,0,13.41592123,64.49987494,80.629408,1,16.12953306,69.21561414,76.02175596,0,6.806141824,70.21082593,77.56823811,0,7.357412177,70.0687809,78.58047303,0,8.51169213,70.80364341,79.27236123,0,8.468717819,70.51033768,79.95382923,0,9.443491558,70.91613557,79.62683831,0,8.710702744,70
22,22,10,-0.9,53.8095471,70.89839727,1,17.08885017,52.40902727,69.26091213,1,16.85188486,63.96106803,72.13764111,1,8.176573077,61.83108824,70.64603556,1,8.814947319,60.71258078,71.55385324,1,10.84127246,58.55332903,71.27047584,1,12.71714681,59.68132965,70.76894607,1,11.08761642,58.22568488,70.82547381,1,12.59978893,70
23,23,10,-0.9,60.75344759,79.06953185,1,18.31608426,59.72374347,78.03011509,1,18.30637162,66.83397608,73.49477277,1,6.660796686,65.41603615,74.97960241,1,9.563566259,65.00644095,74.83849718,1,9.832056231,63.966665,75.1367023,1,11.1700373,64.53939933,75.47548275,1,10.93608342,63.4920613,75.84182024,1,12.34975895,70
24,24,10,-0.9,67.52406469,78.29262851,1,10.76856382,66.77900891,77.77899086,1,10.99998195,67.60554053,74.20342043,1,6.597879899,68.47753179,75.1168529,0,6.639321106,68.21562002,76.28803876,0,8.072418736,67.94950649,76.08010371,1,8.130597227,68.64041289,76.47170647,0,7.831293581,68.29498122,76.59661661,0,8.30163539,70
25,25,10,-0.9,45.9983878,68.84865484,1,22.85026704,38.91986496,65.96916546,0,27.0493005,63.68663487,71.60265064,1,7.916015764,60.44910941,70.12144001,1,9.672330601,58.99376938,71.20379692,1,12.21002754,57.59276984,70.30530261,1,12.71253277,56.48872859,69.24609473,1,12.75736614,55.66410312,69.79896975,1,14.13486663,70
26,26,10,-0.9,53.54970042,72.56153168,1,19.01183126,52.23089443,71.6572763,1,19.42638188,64.6415891,72.09848215,1,7.456893044,62.38940734,72.05863198,1,9.66922464,61.61372811,71.80839228,1,10.19466417,59.82708941,71.8150745,1,11.98798509,59.43326217,72.27018211,1,12.83691994,59.61709437,72.12361349,1,12.50651912,70
27,27,10,-0.9,55.07166318,77.41766009,1,22.34599692,54.89113308,75.53535249,1,20.64421941,65.64717602,73.02342916,1,7.376253143,63.60595186,74.09022387,1,10.48427201,62.37239745,74.09981051,1,11.72741306,61.40308425,74.74167629,1,13.33859204,61.99431744,74.61369176,1,12.61937432,61.78874839,74.74751572,1,12.95876733,70
28,28,10,-0.9,59.31063635,75.4318997,1,16.12126335,57.6470237,73.87732585,1,16.23030215,65.33634805,73.05114537,1,7.714797313,64.31278527,73.75236549,1,9.439580222,63.9196742,73.94004808,1,10.02037388,63.3329251,74.77014164,1,11.43721654,62.28416842,73.53409921,1,11.24993079,63.0379208,74.87967782,1,11.84175702,70
29,29,10,-0.9,63.70042862,74.32599469,1,10.62556607,62.65758241,73.47534427,1,10.81776186,66.20442804,72.97181296,1,6.767384926,65.69296118,73.40710917,1,7.714147992,65.81033295,73.69532193,1,7.884988981,65.77632109,73.74489839,1,7.9685773,64.97013577,74.28087669,1,9.31074092,64.28835033,73.43343635,1,9.145086019,70
30,30,10,-0.9,61.75778071,74.44204264,1,12.68426193,59.83001981,73.1606056,1,13.33058579,65.61242423,74.328712,1,8.716287773,65.23598913,77.08083739,1,11.84484826,64.11494254,77.70600244,1,13.5910599,63.26454879,78.62720496,1,15.36265617,65.14859408,80.02253428,1,14.8739402,60.24945106,80.4634103,1,20.21395924,70
31,31,10,-0.9,53.84728477,74.8236782,1,20.97639342,49.40545291,71.86159287,1,22.45613995,64.91045791,72.84915843,1,7.938700522,62.82551807,73.30965168,1,10.48413361,61.07501911,73.7185454,1,12.64352629,61.44503038,75.06071212,1,13.61568174,61.15584773,75.42522125,1,14.26937352,60.11409174,74.35331777,1,14.23922603,70
32,32,10,-0.9,64.43979083,77.8534438,1,13.41365297,63.79124969,77.06938291,1,13.27813323,66.76317115,73.72627133,1,6.963100179,67.16950005,74.18305371,1,7.013553664,66.72762673,75.13846096,1,8.410834226,66.11766696,75.66145621,1,9.543789251,66.75913921,75.52322325,1,8.76408404,66.29129292,75.39334951,1,9.102056594,70
33,33,10,-0.9,58.7484175,77.49122837,1,18.74281088,58.65987859,76.54500532,1,17.88512673,66.24395425,73.43330859,1,7.189354342,65.14557379,74.24351649,1,9.097942693,63.28914934,74.97856487,1,11.68941553,61.93228214,75.86037311,1,13.92809097,63.32381042,75.06452504,1,11.74071462,62.63378664,75.14319958,1,12.50941293,70
34,34,10,-0.9,63.31215149,77.86578617,1,14.55363468,64.19856952,77.70334568,1,13.50477617,66.25545596,73.66540199,1,7.409946038,66.07104409,75.15258243,1,9.081538333,65.50786425,75.73160169,1,10.22373744,64.9672175,76.06776589,1,11.10054838,65.13727284,76.85934711,1,11.72207427,65.33992509,76.29653012,1,10.95660503,70
35,35,10,-0.9,65.99443002,77.74452678,1,11.75009676,65.92520821,77.90436049,1,11.97915229,67.67852841,73.83273205,1,6.154203637,66.8188867,75.17448088,1,8.355594178,67.35095154,75.40579363,1,8.054842094,66.76252224,75.9629029,1,9.20038066,67.06702646,75.65493557,1,8.587909106,67.49894653,75.96660458,1,8.467658051,70
36,36,10,-0.9,62.61330117,79.59589572,1,16.98259455,62.13216087,78.20321004,1,16.07104917,67.14228427,73.6552135,1,6.512929233,66.56082517,74.9634536,1,8.40262843,65.58615857,75.5920742,1,10.00591562,66.00879317,76.35946289,1,10.35066972,65.70461598,76.68370482,1,10.97908883,65.86447727,76.25118743,1,10.38671017,70
37,37,10,-0.9,57.51677764,80.38507922,1,22.86830158,54.47327563,78.96328138,1,24.49000575,66.12868877,73.87632814,1,7.747639377,64.0012396,75.2421417,1,11.2409021,64.73097265,76.58028056,1,11.84930791,64.33538716,76.37900013,1,12.04361297,63.94359631,76.62050621,1,12.67690991,61.70453286,77.04747134,1,15.34293848,70
38,38,10,-0.9,57.52075215,75.06334543,1,17.54259328,57.73099626,75.50181037,1,17.77081411,64.99718682,72.37382469,1,7.376637866,63.25759552,72.92178818,1,9.664192657,63.18467585,73.61387008,1,10.42919423,62.56550445,73.60565697,1,11.04015252,61.71595048,72.18786316,1,10.47191268,61.00145137,73.88132592,1,12.87987454,70
39,39,10,-0.9,62.0370848,80.9483163,1,18.9112315,51.70906399,77.79975603,1,26.09069205,66.57896469,74.16072063,1,7.581755945,66.50745839,74.77595982,1,8.268501433,65.74094289,76.31970819,1,10.5787653,66.58407634,76.18136681,1,9.597290468,65.94180362,76.56332455,1,10.62152093,64.9558164,76.97611852,1,12.02030212,70
40,40,10,-0.9,65.65039768,77.64812905,1,11.99773138,64.19323656,76.91037911,1,12.71714255,67.31097681,74.5660756,1,7.255098795,67.01263581,75.08643575,1,8.073799942,66.77214794,75.22973247,1,8.457584523,67.1301294,75.64083374,1,8.510704343,66.68376122,75.74479215,1,9.061030926,67.03823467,76.21005216,1,9.171817491,70
41,41,10,-0.9,62.08836487,77.23322204,1,15.14485717,61.46770288,76.41139764,1,14.94369476,66.3573603,73.5495138,1,7.192153499,65.21912019,74.30672364,1,9.087603457,64.90023253,74.37721069,1,9.476978167,65.25450856,75.06151261,1,9.807004044,64.16714858,74.55911501,1,10.39196644,64.30924743,75.27908035,1,10.96983291,70
42,42,10,-0.9,61.51898723,80.86774836,1,19.34876113,60.81205757,79.15402271,1,18.34196514,66.01504444,73.73569512,1,7.720650678,65.87900786,75.36001161,1,9.481003751,65.88618499,76.04698203,1,10.16079704,65.85175063,76.77500444,1,10.92325381,64.58881224,77.58037321,1,12.99156097,64.29830303,76.78744891,1,12.48914588,70
43,43,10,-0.9,46.88801278,69.18035136,1,22.29233858,44.57235134,67.50173808,0,22.92938675,63.88042074,72.13229704,1,8.251876297,60.81247542,71.45627396,1,10.64379854,59.01077161,71.22837946,1,12.21760785,56.60960267,70.55375519,1,13.94415252,57.32489206,71.22277913,1,13.89788706,56.34241131,70.78567707,1,14.44326576,70
44,44,10,-0.9,61.64145308,78.01791081,1,16.37645773,58.34690721,75.52551763,1,17.17861042,66.06150739,73.16304161,1,7.101534222,65.42464895,74.29853852,1,8.87388957,65.13842396,74.51584429,1,9.377420333,65.35439537,74.62028065,1,9.265885274,64.48183996,74.90559587,1,10.42375591,65.56634375,75.20585025,1,9.639506493,70
45,45,10,-0.9,56.83981546,77.70124816,1,20.8614327,57.29196508,77.16508532,1,19.87312025,65.30438601,73.70298579,1,8.398599779,63.79514762,74.48657203,1,10.69142441,62.99339336,74.55841411,1,11.56502075,63.33182793,75.77346195,1,12.44163402,61.47439157,75.15565016,1,13.68125858,61.51195428,75.40321068,1,13.8912564,70
46,46,10,-0.9,60.33943359,76.51673725,1,16.17730366,59.33334686,75.92037907,1,16.58703221,65.71064507,74.62294679,1,8.912301722,65.85567328,76.46373357,1,10.60806029,63.47722355,78.18204683,1,14.70482328,65.29027297,79.52740118,1,14.2371282,64.60492169,81.03800937,1,16.43308768,61.61144508,81.78626091,1,20.17481582,70
47,47,10,-0.9,62.30932764,78.32254327,1,16.01321563,60.98808892,78.03962681,1,17.05153789,66.54793036,73.48722114,1,6.939290781,65.36486041,75.19025444,1,9.825394023,64.86449094,75.1884822,1,10.32399126,65.44537591,75.18709323,1,9.741717319,64.37999285,76.2676953,1,11.88770245,64.64997386,75.26422672,1,10.61425287,70
48,48,10,-0.9,55.44118586,73.84821296,1,18.40702709,54.83240039,73.43681552,1,18.60441513,64.9198464,72.61506382,1,7.695217427,62.89392922,73.98747075,1,11.09354153,61.86449993,72.2583137,1,10.39381378,59.88118536,73.02208926,1,13.1409039,61.26971588,74.31303222,1,13.04331634,59.2331994,73.7224842,1,14.4892848,70
49,49,10,-0.9,65.8817206,79.37368306,1,13.49196246,65.48019973,78.09893475,1,12.61873503,67.43405595,74.34066017,1,6.906604218,67.20198535,75.3571352,1,8.155149844,67.27285149,76.74704595,1,9.474194461,67.18132673,76.23889396,1,9.057567235,67.57113944,77.31247135,1,9.741331903,67.46046101,77.28108072,1,9.820619719,70
50,50,10,-0.9,44.08238428,65.39162749,0,21.30924321,45.95618076,68.4029856,1,22.44680484,63.44990139,71.93308911,1,8.483187719,60.62535776,71.9618502,1,11.33649244,58.90646925,71.68283294,1,12.77636369,57.80078144,71.97912067,1,14.17833923,55.62595687,71.11674044,1,15.49078356,55.67233173,70.53259254,1,14.86026081,70
51,51,10,-0.9,57.3706837,79.24130569,1,21.87062199,53.13647051,76.66280298,1,23.52633247,65.10704965,73.61492902,1,8.507879366,64.48371111,73.99921969,1,9.515508581,63.66023319,74.36147686,1,10.70124367,63.22453965,74.635079,1,11.41053935,62.75669041,75.41088376,1,12.65419335,63.69924587,75.44993369,1,11.75068782,70
52,52,10,-0.9,66.28152976,76.85838516,1,10.57685539,65.74780405,76.29240166,1,10.54459761,66.50405345,74.92125969,1,8.417206243,64.1634069,76.69875723,1,12.53535033,63.79243947,77.42828638,1,13.63584691,64.20069241,80.21437693,1,16.01368452,63.01712022,79.71452786,1,16.69740763,62.21067575,83.54827946,1,21.33760371,70
53,53,10,-0.9,49.8768145,72.50609609,1,22.62928159,50.34144251,72.0292825,1,21.68783999,64.42417295,73.18327516,1,8.75910221,62.61029954,72.58553132,1,9.975231782,60.86426311,74.12270159,1,13.25843848,59.78650669,74.94750804,1,15.16100135,60.11065331,74.16865901,1,14.05800571,57.77718482,75.28530417,1,17.50811936,70
54,54,10,-0.9,50.7792655,73.90189496,1,23.12262946,46.59041107,71.36421375,1,24.77380268,64.77212959,72.84268595,1,8.070556357,62.62864831,74.15069532,1,11.522047,61.08166937,73.35937086,1,12.27770149,60.61543916,73.96432052,1,13.34888135,60.12396691,76.06133,1,15.93736309,58.35235798,72.70742088,1,14.3550629,70
55,55,10,-0.9,65.74011915,79.01297432,1,13.27285517,65.00774913,78.21572716,1,13.20797803,66.71925126,74.35832646,1,7.639075198,67.32043536,75.46113576,1,8.140700403,67.01743139,76.06640462,1,9.048973226,67.11674206,76.07868973,1,8.961947672,67.58227004,76.5927553,1,9.010485261,66.89553914,77.52372431,1,10.62818516,70
56,56,10,-0.9,69.51712585,79.51786221,0,10.00073637,69.45904547,79.15526533,0,9.696219861,68.74939351,75.1125268,0,6.363133287,69.04362894,76.6921877,0,7.648558755,69.52795609,77.33550813,0,7.807552038,69.5187589,77.05233902,0,7.533580124,69.38642353,77.73019516,0,8.34377163,69.76035337,77.79668615,0,8.036332776,70
57,57,10,-0.9,60.59100668,77.07518633,1,16.48417966,60.54911305,77.58961163,1,17.04049859,66.01153898,73.61476523,1,7.603226251,65.21378867,74.6628587,1,9.449070039,63.2187205,74.78536621,1,11.56664571,64.44508133,75.23480511,1,10.78972378,63.00038686,75.62073158,1,12.62034472,62.1754372,76.09185367,1,13.91641647,70
58,58,10,-0.9,60.55160664,75.39432502,1,14.84271838,60.26858128,75.23677527,1,14.968194,65.93615123,73.17899912,1,7.242847894,64.66320867,73.16397503,1,8.500766356,64.05691145,73.78828356,1,9.731372101,63.2495434,72.88476001,1,9.635216609,63.22885262,73.28904301,1,10.06019038,64.16768613,73.84143643,1,9.673750299,70
59,59,10,-0.9,60.94269357,74.58097774,1,13.63828418,62.16338415,76.89217562,1,14.72879147,66.41651936,73.83133801,1,7.414818652,64.45225833,74.55460199,1,10.10234366,63.76412682,75.77528398,1,12.01115716,63.37079096,76.04306424,1,12.67227328,62.00868268,74.79608099,1,12.78739831,61.31274557,75.69667445,1,14.38392888,70
60,60,10,-0.9,52.24176083,68.32436455,1,16.08260372,52.11503263,68.34539126,1,16.23035863,63.95710738,71.81894242,1,7.861835044,61.11379872,71.24924262,1,10.1354439,60.1368537,70.88559873,1,10.74874503,58.77171418,71.55864065,1,12.78692648,56.94514528,71.18285632,1,14.23771105,56.54787496,70.72548695,1,14.177612,70
61,61,10,-0.9,57.18001747,76.21399678,1,19.03397931,56.3285865,76.45620345,1,20.12761696,65.18920102,73.24820364,1,8.059002616,64.00319642,73.85367073,1,9.850474307,62.36879316,75.86418502,1,13.49539186,62.09108023,74.9955541,1,12.90447386,61.85456322,74.94399256,1,13.08942933,62.33923585,76.37604754,1,14.03681169,70
62,62,10,-0.9,63.58968445,74.99977259,1,11.41008815,63.09449801,75.06882603,1,11.97432802,66.17672547,72.9659414,1,6.789215921,65.31034253,74.67373139,1,9.36338886,64.34158005,73.87283275,1,9.531252699,64.7896554,75.35089545,1,10.56124006,64.59327794,74.50920144,1,9.915923503,63.92115722,74.8300894,1,10.90893218,70
63,63,10,-0.9,59.24520093,73.66227789,1,14.41707697,58.45492509,72.87304786,1,14.41812277,64.80490362,72.19697244,1,7.39206882,63.37925949,72.67605999,1,9.296800508,62.02101939,72.61286693,1,10.59184754,62.38304433,72.75102571,1,10.36798138,62.99540544,72.71227799,1,9.716872545,61.54131236,73.18628556,1,11.6449732,70
64,64,10,-0.9,57.57064498,74.36627572,1,16.79563074,56.49694484,73.22630428,1,16.72935944,64.89711739,72.64624081,1,7.749123424,63.22332303,72.98048554,1,9.757162517,63.47263685,73.97222785,1,10.499591,61.52211327,72.1191866,1,10.59707333,61.85313489,73.30957841,1,11.45644352,61.7042002,74.78380179,1,13.0796016,70
65,65,10,-0.9,62.08252774,75.79913968,1,13.71661194,62.96473075,76.67865553,1,13.71392478,66.02543835,73.61092975,1,7.585491406,65.03590973,73.92961528,1,8.893705559,63.58991623,74.50579017,1,10.91587395,64.02499869,74.88369217,1,10.85869348,63.93004946,74.58559224,1,10.65554278,64.34516575,75.48055598,1,11.13539024,70
66,66,10,-0.9,62.17991338,80.01691082,1,17.83699744,62.37432771,80.04259351,1,17.6682658,66.88583843,73.89832005,1,7.012481624,65.17466862,75.26755968,1,10.09289106,65.9482285,76.93768192,1,10.98945341,64.21190601,76.57368061,1,12.3617746,64.22924131,77.25401006,1,13.02476875,64.82105513,78.42443412,1,13.60337899,70
67,67,10,-0.9,63.3384823,76.99865626,1,13.66017396,60.89156963,75.91323714,1,15.02166751,66.76043633,73.63874746,1,6.878311134,66.70375171,74.12008734,1,7.416335632,65.96980649,74.23772541,1,8.267918914,66.26525607,74.79578883,1,8.530532765,65.44565568,74.58937687,1,9.143721187,65.17053243,74.52548767,1,9.354955245,70
68,68,10,-0.9,55.70752929,75.389963,1,19.6824337,52.92973973,74.28412546,1,21.35438574,65.34828983,73.71561257,1,8.367322741,64.23711099,73.04550013,1,8.808389139,60.94863372,73.29435501,1,12.34572129,62.53191295,74.38614097,1,11.85422802,60.28393884,72.82249704,1,12.53855821,60.89103266,74.43966249,1,13.54862983,70
69,69,10,-0.9,67.50304471,83.94949887,1,16.44645416,64.78575948,82.26720058,1,17.4814411,66.46862395,74.99461697,1,8.525993024,66.04235562,77.18734709,1,11.14499148,64.32687016,78.56338819,1,14.23651803,60.38626137,79.96119857,1,19.5749372,65.12877695,80.73145287,1,15.60267592,62.77336731,81.38535177,1,18.61198446,70
70,70,10,-0.9,50.5147703,75.80507471,1,25.29030441,50.9568729,75.90401023,1,24.94713733,64.78284821,72.84643494,1,8.063586729,63.76307139,74.33374542,1,10.57067404,61.81594185,73.82468915,1,12.0087473,60.74702961,74.88863824,1,14.14160863,59.97984638,75.4452431,1,15.46539672,59.84597306,73.67563523,1,13.82966217,70
71,71,10,-0.9,64.14294077,79.32934958,1,15.18640881,61.30538895,78.08210697,1,16.77671802,67.33538804,73.79908641,1,6.463698367,66.74039828,75.54931426,1,8.808915979,66.35191938,75.96033324,1,9.608413864,66.81361718,76.35375018,1,9.540133002,66.32480803,76.47130493,1,10.14649691,65.88727192,76.90100367,1,11.01373175,70
72,72,10,-0.9,52.29381495,75.23850718,1,22.94469223,51.03106263,73.66373519,1,22.63267255,65.10949721,72.49037631,1,7.380879099,62.90057119,73.76394951,1,10.86337832,62.43298841,74.33515659,1,11.90216819,60.01885594,74.05602848,1,14.03717254,60.25640344,74.16554934,1,13.90914591,58.70306842,72.70320624,1,14.00013782,70
73,73,10,-0.9,61.89021496,75.35603814,1,13.46582319,62.50131366,75.99486353,1,13.49354987,66.32795843,73.04479407,1,6.716835647,65.14202947,73.32453037,1,8.182500896,63.75717783,74.32109008,1,10.56391225,64.17163593,74.67498854,1,10.50335261,64.2301771,74.58827134,1,10.35809424,62.9891806,74.53554654,1,11.54636595,70
74,74,10,-0.9,47.20311473,64.33382963,0,17.1307149,46.40842046,63.76808037,0,17.35965991,63.12166401,71.72942752,1,8.607763513,59.44705602,70.00333379,1,10.55627778,57.38234719,69.05210552,1,11.66975834,56.61715663,68.87724604,1,12.26008941,55.52702223,68.50539111,1,12.97836888,53.20500953,68.09900098,1,14.89399145,70
75,75,10,-0.9,61.6025486,74.10829799,1,12.50574938,61.55271202,74.34361426,1,12.79090224,66.02526582,72.49856714,1,6.473301314,64.19020657,72.55261016,1,8.362403587,64.21125209,73.07785873,1,8.866606637,63.85420107,72.74137682,1,8.887175742,63.41618507,72.83459516,1,9.41841009,64.11767697,72.73578401,1,8.618107039,70
76,76,10,-0.9,63.99954375,72.83713245,1,8.837588705,64.23820824,72.74790694,1,8.509698703,65.94193726,72.42433024,1,6.482392978,65.26766162,72.3426626,1,7.075000983,65.17158967,72.31306996,1,7.141480289,64.79432491,71.93193233,1,7.137607426,64.54362678,72.44816821,1,7.904541429,65.03022652,72.32769191,1,7.297465388,70
77,77,10,-0.9,56.79749817,78.75555621,1,21.95805805,53.10907603,75.4448621,1,22.33578608,65.85735109,73.17594235,1,7.318591262,64.5631785,75.45546979,1,10.89229129,64.27212119,75.19656658,1,10.92444539,62.54058939,75.31153975,1,12.77095036,61.46313093,76.20661337,1,14.74348245,63.14460415,77.65069155,1,14.5060874,70
78,78,10,-0.9,55.48853052,71.33078235,1,15.84225183,55.22973082,71.01739683,1,15.78766601,64.03885872,72.10135171,1,8.062492993,62.86478474,72.92494724,1,10.0601625,60.60206728,71.46014635,1,10.85807906,60.08657747,72.07457328,1,11.98799581,59.72886229,71.12017938,1,11.3913171,58.78683675,72.48905872,1,13.70222197,70
